udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,noise_flags,temp_difference,temp_ratio,temp_excess,power_w,power_per_tool_wear,torque_speed_product,wear_ratio,wear_level,wear_exponential,tool_wear_min_rolling_mean_5,tool_wear_min_rolling_std_5,tool_wear_min_rolling_min_5,tool_wear_min_rolling_max_5,rotational_speed_rpm_rolling_mean_5,rotational_speed_rpm_rolling_std_5,rotational_speed_rpm_rolling_min_5,rotational_speed_rpm_rolling_max_5,torque_nm_rolling_mean_5,torque_nm_rolling_std_5,torque_nm_rolling_min_5,torque_nm_rolling_max_5,process_temperature_k_rolling_mean_5,process_temperature_k_rolling_std_5,process_temperature_k_rolling_min_5,process_temperature_k_rolling_max_5,health_index,health_grade,failure_risk_score,power_anomaly_score,speed_stability,torque_variability,temp_torque_interaction,power_wear_interaction,critical_stress_indicator,product_age,udi_rank
4908,M19767,M,303.6,312.5,1607,33.7,14,0,0,0,0,0,0,0,8.899999999999977,1.029314884620175,0.0,5671.487516756032,378.0991677837355,54155.9,0.056910568874347284,0.0,0.05856113784809702,51.6,97.58739672724138,2.0,226.0,1500.4,109.7374138568976,1363.0,1616.0,42.480000000000004,10.498666581999824,29.3,53.1,312.4,0.07071067812167317,312.3,312.5,0.18119324740237136,Excellent,0,1.1244749325133272,0.18669744670145938,1.008460246762237,4.517018004261765,322.76758094234503,0.11420082894575355,0,4325
4909,M19768,M,303.6,312.5,1459,48.2,17,0,0,0,0,0,0,0,8.899999999999977,1.029314884620175,0.0,7364.674095174263,409.1485608430146,70323.8,0.06910569077599313,0.0,0.07154945605718965,9.8,5.89067059000956,2.0,17.0,1469.0,88.8678794615919,1363.0,1607.0,46.260000000000005,7.5573143377789815,33.7,53.1,312.43999999999994,0.05477225575432853,312.4,312.5,0.20518803066062205,Good,0,1.1119315493274147,0.2582187620145008,0.9743636102480278,6.460542071377362,508.9408906870796,0.1679329137870726,0,4326
4910,L52089,L,303.5,312.4,1481,43.7,20,0,0,0,0,0,0,0,8.899999999999977,1.02932454356071,0.0,6777.783595844505,322.7515998021193,64719.700000000004,0.08130081267763897,0.0,0.08469713814605173,13.4,5.412947441090065,7.0,20.0,1469.2,88.89994375701272,1363.0,1607.0,44.86,7.167496076036582,33.7,53.1,312.43999999999994,0.05477225575432853,312.4,312.5,0.18434464796536876,Excellent,0,1.0952744543551165,0.2617560853093953,0.9580940837921452,5.857379429858729,551.0393144953284,0.1388508359975732,0,4327
4911,M19770,M,303.5,312.4,1606,31.7,22,0,0,0,0,0,0,0,8.899999999999977,1.02932454356071,0.0,5331.580931635389,231.807866592843,50910.2,0.08943089394540286,0.0,0.09355175965347473,16.4,5.128352561983565,9.0,22.0,1517.8,82.52090644194371,1436.0,1607.0,40.58,7.402499577845306,31.7,48.2,312.43999999999994,0.05477225575432853,312.4,312.5,0.20431603079173388,Good,0,1.0267775715837133,0.21799612908836752,0.940706299240149,4.248945719142372,476.80804885841667,0.12105666804942615,0,4328
4912,L52091,L,303.5,312.3,1681,29.8,25,0,0,0,0,0,0,0,8.800000000000011,1.0289950542701976,0.0,5246.083277479893,201.77243374922665,50093.8,0.10162601584704872,0.0,0.10696940529023613,19.6,4.277849927241873,14.0,25.0,1566.8,93.77739599711666,1459.0,1681.0,37.42,8.066411841705087,29.8,48.2,312.41999999999996,0.08366600265593514,312.3,312.5,0.20480591792933384,Good,0,1.0886892485558184,0.18512459923776958,1.015222293027458,3.9493975308825724,533.1385422921089,0.11940099588906186,0,4329
4913,L52092,L,303.5,312.2,1511,37.1,27,0,0,0,0,0,0,0,8.699999999999989,1.0286655649796852,0.0,5870.695794235925,209.66770693699732,56058.1,0.10975609711481261,0.0,0.1160058402170352,22.2,3.962322551232197,17.0,27.0,1547.6,93.31559355220342,1459.0,1681.0,38.10000000000001,7.813769896791178,29.8,48.2,312.35999999999996,0.11401754251185404,312.2,312.5,0.193491092423531,Excellent,0,1.066261431036026,0.22619314034018068,0.982359482454332,4.860993902695869,644.3446577236801,0.1262353011957845,0,4330
4914,M19773,M,303.5,312.3,1593,35.2,29,0,0,0,0,0,0,0,8.800000000000011,1.0289950542701976,0.0,5872.319034852548,195.74396782841825,56073.600000000006,0.1178861783825765,0.0,0.1251160415512853,24.6,3.6469165057625275,20.0,29.0,1574.4,79.76716116297501,1481.0,1681.0,35.5,5.404165060395556,29.8,43.7,312.32,0.08366600265612623,312.2,312.4,0.19136223269936148,Excellent,0,0.9673204862098735,0.2427778976440481,0.9140874314428186,4.665060170706932,692.2652492620269,0.12488093415976433,0,4331
4915,M19774,M,303.5,312.3,1532,41.7,32,0,0,0,0,0,0,0,8.800000000000011,1.0289950542701976,0.0,6690.30663538874,202.73656470874968,63884.4,0.13008130028422235,0.0,0.13892097415964622,27.0,3.8078865529323607,22.0,32.0,1584.6,67.091728253191,1511.0,1681.0,35.10000000000001,4.669582422444228,29.8,41.7,312.3,0.07071067812191534,312.2,312.4,0.19072791165332645,Excellent,0,0.8382652211750472,0.25132200652514025,0.8359616982522061,5.526505940865881,870.2837864315279,0.14180467337981315,0,4332
4916,H34329,H,303.5,312.3,1386,49.0,35,0,0,0,0,0,0,0,8.800000000000011,1.0289950542701976,0.0,7112.307305630027,197.56409182305632,67914.0,0.1422764221858682,0.0,0.15289529033137605,29.6,3.974921382870738,25.0,35.0,1540.6,108.75339075173711,1386.0,1681.0,38.56,7.22862365876105,29.8,49.0,312.28,0.04472135955523369,312.2,312.3,0.22113993988977623,Good,0,0.7703174945884705,0.283922258081557,0.7596854042922394,6.493975805813625,1011.9136369314524,0.17478653284819126,0,4333
4917,H34330,H,303.4,312.3,1769,27.9,40,0,0,0,0,0,0,0,8.900000000000034,1.029334208868378,0.0,5168.722771447721,126.06640905970052,49355.1,0.16260162535527795,0.0,0.1765678815022349,32.6,5.128352561983521,27.0,40.0,1558.2,139.83454508811482,1386.0,1769.0,38.17999999999999,7.829240065293694,27.9,49.0,312.28000000000003,0.04472135955523369,312.2,312.3,0.2211993606183875,Good,0,0.8138088709937586,0.12373897827163871,0.8168816868813514,3.7396083774155504,840.4427236482363,0.12705664212493456,0,4334
4918,M19777,M,303.4,312.2,1561,38.2,45,0,0,0,0,0,0,0,8.800000000000011,1.0290046109788906,0.0,6244.7846849865955,135.75618880405642,59630.200000000004,0.1829268285246877,0.0,0.20072654593355588,36.2,6.3796551630948555,29.0,45.0,1568.2,137.38158537445992,1386.0,1769.0,38.4,7.806727867679263,27.9,49.0,312.28000000000003,0.04472135955523369,312.2,312.3,0.1985498815671495,Excellent,0,0.7993722150051344,0.1322266436421109,0.8016928705705865,5.062650526164909,1142.3386572441389,0.13778989474314096,0,4335
4919,L52098,L,303.3,312.2,1457,40.7,48,0,0,0,0,0,0,0,8.899999999999977,1.0293438805494761,0.0,6210.193951072386,126.73865206270176,59299.9,0.19512195042633354,0.0,0.215459203220024,40.0,6.670832032063371,32.0,48.0,1541.0,144.52162467949222,1386.0,1769.0,39.5,7.628564740500009,27.9,49.0,312.26,0.05477225575486883,312.2,312.3,0.21210978862299912,Good,0,0.6809124923674131,0.13067302603029995,0.7161557587241506,5.45527100217964,1211.7451562590625,0.1463848534342237,0,4336
4920,L52099,L,303.3,312.2,1506,40.0,50,0,0,0,0,0,0,0,8.899999999999977,1.0293438805494761,0.0,6308.646112600536,123.69894338432424,60240.0,0.20325203169409745,0.0,0.22538126424861882,43.6,6.107372593841204,35.0,50.0,1535.8,145.3915403316163,1386.0,1769.0,39.160000000000004,7.543407718001194,27.9,49.0,312.24,0.05477225575494927,312.2,312.3,0.2072589519298143,Good,0,0.639952434984902,0.1434921674205235,0.684617538183849,5.361445702387852,1282.2451396251288,0.14530472301654485,0,4337
4922,L52101,L,303.4,312.3,1287,54.8,54,0,0,0,0,0,0,0,8.900000000000034,1.029334208868378,0.0,7386.017091152814,134.29121983914206,70527.59999999999,0.21951219422962523,0.0,0.2454690353985307,47.4,5.272570530585866,40.0,54.0,1516.0,174.68256925062678,1287.0,1769.0,40.32,9.600364576410623,27.9,54.8,312.24,0.05477225575494927,312.2,312.3,0.2632150552545194,Good,0,0.7245468620988071,-0.07481187539471068,0.877876201433613,7.345180612271403,1621.3208182964681,0.21604852302209185,0,4338
4923,M19782,M,303.4,312.2,1615,35.7,56,0,0,0,0,0,0,0,8.800000000000011,1.0290046109788906,0.0,6037.983830428955,105.9295408847185,57655.50000000001,0.22764227549738913,0.0,0.2556360732931069,50.6,4.449719092257672,45.0,56.0,1485.2,125.60334390453151,1287.0,1615.0,41.879999999999995,7.4764296291746,35.7,54.8,312.22,0.044721359555529215,312.2,312.3,0.21626470495809158,Good,0,0.6456635390280295,-0.022475998799110775,0.8137339555287255,4.7313252299499275,1374.5003785752892,0.14511351433708602,0,4339
4925,H34338,H,303.4,312.3,1522,42.1,62,0,0,0,0,0,0,0,8.900000000000034,1.029334208868378,0.0,6710.392928954424,106.51417347546705,64076.200000000004,0.2520325193006808,0.0,0.28663787716853006,54.0,5.477225575051874,48.0,62.0,1477.4,120.83997682886246,1287.0,1615.0,42.660000000000004,7.194650790691639,35.7,54.8,312.24,0.05477225575494927,312.2,312.3,0.23005077001343718,Good,0,0.6395621703316137,-0.02205771142478885,0.8082148614614728,5.642921601763251,1691.237235381858,0.17155441909128685,0,4340
4926,L52105,L,303.4,312.3,1680,30.6,67,0,0,0,0,0,0,0,8.900000000000034,1.029334208868378,0.0,5383.713136729222,79.17225201072385,51408.0,0.27235772247009055,0.0,0.31305662716827887,57.8,6.7230945255888095,50.0,67.0,1522.0,149.24309029231475,1287.0,1680.0,40.64,9.05886306332091,30.6,54.8,312.26,0.05477225575486884,312.2,312.3,0.25196178244872663,Good,0,0.6986626342619314,-0.08315891298822775,0.8618778667520919,4.101505962326733,1466.2958483518782,0.15074636556761423,0,4341
4927,L52106,L,303.4,312.3,1502,36.0,69,0,0,0,0,0,0,0,8.900000000000034,1.029334208868378,0.0,5662.701072386059,80.89572960551513,54072.0,0.2804878037378545,0.0,0.3237753974521764,61.6,6.580273550545001,54.0,69.0,1521.2,149.36097214466707,1287.0,1680.0,39.839999999999996,9.302849025970481,30.6,54.8,312.28000000000003,0.044721359555233695,312.2,312.3,0.2559785481986572,Good,0,0.7145506926326401,-0.08559035414299299,0.8699800160252462,4.8253011321490975,1588.3185870175591,0.16108588042332123,0,4342
4928,M19787,M,303.5,312.3,1543,33.3,71,0,0,0,0,0,0,0,8.800000000000011,1.0289950542701976,0.0,5380.979808981233,74.7358306802949,51381.899999999994,0.28861788500561836,0.0,0.3345816674173683,65.0,6.041522986797453,56.0,71.0,1572.4,73.74483032728472,1502.0,1680.0,35.54,4.262980178232143,30.6,42.1,312.28000000000003,0.044721359555233695,312.2,312.3,0.26531078897085963,Good,0,0.6838213445800146,-0.012908466654547812,0.8100695714862157,4.413252945583546,1553.0470117260998,0.15865236145817987,0,4343
4929,L52108,L,303.5,312.3,1584,35.2,74,0,0,0,0,0,0,0,8.800000000000011,1.0289950542701976,0.0,5839.142091152816,77.85522788203754,55756.8,0.3008130069072642,0.0,0.35095669834630994,68.6,4.505552130427737,62.0,74.0,1566.2,70.49964538917918,1502.0,1680.0,35.440000000000005,4.264152905325998,30.6,42.1,312.3,6.78793933014145e-07,312.3,312.3,0.24816968024420447,Good,0,0.6168886923792712,0.18029714608605252,0.7256549824375341,4.665060170706932,1756.489890198449,0.1610378752984012,0,4344
4930,L52109,L,303.5,312.4,1340,44.5,76,0,0,0,0,0,0,0,8.899999999999977,1.02932454356071,0.0,6244.763739946381,81.10082779151145,59630.0,0.3089430881750281,0.0,0.36198485525397905,71.4,3.6469165057623476,67.0,76.0,1529.8,124.96879610526784,1340.0,1680.0,35.92,5.2275233141517505,30.6,44.5,312.32,0.04472135955504939,312.3,312.4,0.2531143507229091,Good,0,0.6168882038055689,0.0706981779071193,0.7523092205139212,5.964608343906486,1929.276594742473,0.17565602403039715,0,4345
4931,L52110,L,303.4,312.3,1663,33.9,78,0,0,0,0,0,0,0,8.900000000000034,1.029334208868378,0.0,5903.956518096515,74.73362681134829,56375.7,0.317073169442792,0.0,0.3731030374340565,73.6,3.6469165057623476,69.0,78.0,1526.4,119.99291645759763,1340.0,1663.0,36.58,4.552691511622554,33.3,44.5,312.32000000000005,0.04472135955504939,312.3,312.4,0.24621845009185694,Good,0,0.6193364723076107,0.004005364893304053,0.7716927717543749,4.543825232773733,1871.9862054452926,0.16154518226220485,0,4346
4932,M19791,M,303.3,312.1,1693,30.0,80,0,0,0,0,0,0,0,8.800000000000011,1.0290141739894028,0.0,5318.992962466488,65.66657978353689,50790.0,0.3252032507105559,0.0,0.3843119797826573,75.8,3.4928498393148626,71.0,80.0,1564.6,139.15566822806755,1340.0,1693.0,35.38,5.44674214553986,30.0,44.5,312.28000000000003,0.10954451150317256,312.1,312.4,0.2681848924942447,Good,0,0.6580044655196067,-0.07645480832108476,0.8230378797702369,3.9759035545797707,1729.7538019006718,0.15852362402685474,0,4347
4933,L52112,L,303.3,312.1,1418,44.7,83,0,0,0,0,0,0,0,8.800000000000011,1.0290141739894028,0.0,6637.964979892762,79.02339261777098,63384.600000000006,0.33739837261220174,0.0,0.40129719098229244,78.2,3.4928498393148626,74.0,83.0,1539.6,154.39980569935963,1340.0,1693.0,37.660000000000004,6.618383488435826,30.0,44.7,312.24,0.13416407865180918,312.1,312.4,0.2588755255991126,Good,0,0.5046835243379542,0.1000514904673171,0.5840704596498185,5.924096296323858,2239.6385816726042,0.1909660731231206,0,4348
4934,H34347,H,303.4,312.2,1554,36.8,85,0,0,0,0,0,0,0,8.800000000000011,1.0290046109788906,0.0,5988.941018766755,69.63884905542739,57187.2,0.3455284538799656,0.0,0.41273628841253984,80.4,3.646916505762347,76.0,85.0,1533.6,152.81786544772834,1340.0,1693.0,37.980000000000004,6.507457260712509,30.0,44.7,312.21999999999997,0.13038404810597326,312.1,312.4,0.2578297233736015,Good,0,0.503550510487218,0.11462691598330144,0.5830654915276603,4.877108360284518,2069.349530592783,0.17159842043869547,0,4349
4935,L52114,L,303.4,312.2,1580,35.8,90,0,0,0,0,0,0,0,8.800000000000011,1.0290046109788906,0.0,5923.6762734584445,65.0953436643785,56563.99999999999,0.3658536570493754,0.0,0.4417442381095278,83.2,4.658325879541043,78.0,90.0,1581.6,107.89485622586466,1418.0,1693.0,36.239999999999995,5.396572986627725,30.0,44.7,312.17999999999995,0.08366600265656063,312.1,312.3,0.2646557577977166,Good,0,0.41749384313776144,0.11542444838642729,0.5455141670135685,4.744578241798526,2167.1986278213876,0.17422197414564877,0,4350
4936,L52115,L,303.4,312.3,1479,42.8,92,0,0,0,0,0,0,0,8.900000000000034,1.029334208868378,0.0,6629.230898123325,71.28205266799274,63301.2,0.37398373831713927,0.0,0.4535135136888728,86.0,4.949747468306017,80.0,92.0,1544.8,104.51650587347436,1418.0,1693.0,38.019999999999996,5.878094929481825,30.0,44.7,312.18,0.08366600265656063,312.1,312.3,0.2664787725986902,Good,0,0.45456024467744016,0.1690492694723862,0.5458084957602695,5.736746901555038,2479.2245534476474,0.1963161517981329,0,4351
4938,L52117,L,303.4,312.3,1540,38.7,96,0,0,0,0,0,0,0,8.900000000000034,1.029334208868378,0.0,6241.412533512065,64.34445910837181,59598.00000000001,0.3902439008526671,0.0,0.47734107469225573,89.2,5.2630789467764805,83.0,96.0,1514.2,65.33146255824983,1418.0,1580.0,39.76,3.847466699011156,35.8,44.7,312.22,0.08366600265644003,312.1,312.3,0.26360059974024347,Good,0,0.4502692552442238,0.17416620580320064,0.5452546882859372,5.187198717060281,2435.673173908476,0.18283509002428908,0,4352
4939,M19798,M,303.5,312.4,1606,30.1,98,0,0,0,0,0,0,0,8.899999999999977,1.02932454356071,0.0,5062.4790549597865,51.136152070300874,48340.600000000006,0.39837398212043096,0.0,0.489400935084372,92.2,5.118593556828069,85.0,98.0,1551.8,47.89780788303362,1479.0,1606.0,36.839999999999996,4.623094201938787,30.1,42.8,312.28,0.08366600265626933,312.2,312.4,0.3075257197914627,Good,0,0.5079158639265948,0.15784966841360948,0.5877160028879868,4.034487891046858,2016.7599405256062,0.17301149156182133,0,4353
4940,L52119,L,303.6,312.5,1286,62.4,101,0,0,0,0,0,0,0,8.899999999999977,1.029314884620175,0.0,8403.82037533512,82.39039583661884,80246.4,0.4105691040220768,1.0,0.5076755652348055,95.4,4.449719092257601,90.0,101.0,1498.2,127.92263286846469,1286.0,1606.0,41.959999999999994,12.326110497638728,30.1,62.4,312.34,0.1140175425118824,312.2,312.5,0.36041686614794494,Good,0,0.9172509451897598,-0.04652750602742217,1.0368952277889059,8.363855295725049,3450.3490018638136,0.3365984675862434,0,4354
4941,L52120,L,303.6,312.6,1502,39.5,103,0,0,0,0,0,0,0,9.0,1.0296442653832534,0.0,6213.241454423593,59.74270629253454,59329.0,0.41869918528984074,1.0,0.5199830527505942,98.0,4.301162633521521,92.0,103.0,1482.6,119.96166054202486,1286.0,1606.0,42.7,11.96975354800589,30.1,62.4,312.42,0.13038404810563595,312.3,312.6,0.2771558517089532,Good,0,0.9172700026092867,0.06747194332172679,1.0223195341010887,5.353915582019344,2601.479134976223,0.19136942449724043,0,4355
4942,M19801,M,303.6,312.7,1699,31.5,105,0,0,0,0,0,0,0,9.099999999999966,1.0299736461463318,0.0,5604.735673592493,52.8748648452122,53518.5,0.4268292665576046,1.0,0.5323910089961572,100.6,3.6469165057623405,96.0,105.0,1526.6,153.86617562024477,1286.0,1699.0,40.44,12.971044676509282,30.1,62.4,312.5,0.15811388300961224,312.3,312.7,0.29082392372244187,Good,0,0.934055813704234,0.029840047827623506,1.0426684549050589,4.317018007273809,2392.265216808726,0.18114048751628756,0,4356
4943,L52122,L,303.5,312.6,1602,34.2,108,0,0,0,0,0,0,0,9.100000000000023,1.0299835221417348,0.0,5737.726206434317,52.63968996728731,54788.4,0.43902438845925046,1.0,0.5511931181365466,103.0,3.8078865529321915,98.0,108.0,1539.0,157.66737138672673,1286.0,1699.0,39.540000000000006,13.27452447359226,30.1,62.4,312.56,0.11401754251147234,312.4,312.7,0.2960871367102723,Good,0,0.8984362453489043,0.10666237317419747,1.0029915375230363,4.687048122183023,2519.001738926441,0.18879462600945343,0,4357
4944,H34357,H,303.6,312.6,1436,42.0,110,0,0,0,0,0,0,0,9.0,1.0296442653832534,0.0,6316.186327077748,56.902579523222954,60312.0,0.44715446972701434,1.0,0.5638558490159646,105.4,3.6469165057623405,101.0,110.0,1505.0,157.9366961791971,1286.0,1699.0,41.92,12.180599328440275,31.5,62.4,312.6,0.07071067812102151,312.5,312.7,0.2862970049414285,Good,0,0.8883856665400387,0.12045884461005141,0.989307932256057,5.692770998602846,2824.3109477814687,0.2009564754532735,0,4358
4945,M19804,M,303.6,312.7,1765,27.5,115,0,0,0,0,0,0,0,9.099999999999966,1.0299736461463318,0.0,5083.099447050939,43.81982281940464,48537.5,0.4674796728964241,1.0,0.5959667618407285,108.2,4.658325879541038,103.0,115.0,1600.8,135.57912818719558,1436.0,1765.0,34.940000000000005,5.881581419992437,27.5,42.0,312.64,0.05477225575340357,312.6,312.7,0.3187929010819593,Good,0,0.957805203328923,-0.05712498300898372,1.0697544535390024,3.7688252444453885,2376.245666807367,0.18008084320551926,0,4359
4946,L52125,L,303.6,312.7,1418,44.1,118,0,0,0,0,0,0,0,9.099999999999966,1.0299736461463318,0.0,6548.864778820375,55.03247713294433,62533.8,0.47967479479806996,1.0,0.6155489318380718,111.2,5.263078946776476,105.0,118.0,1584.0,154.73364210797862,1418.0,1765.0,35.86,7.022321553446565,27.5,44.1,312.65999999999997,0.05477225575333482,312.6,312.7,0.30182301888968915,Good,0,0.9638941924267738,-0.10017553507188914,1.0807796799029552,6.043825210183333,3141.325368940971,0.21965882141877602,0,4360
4947,M19806,M,303.7,312.7,1669,31.7,120,0,0,0,0,0,0,0,9.0,1.0296345043475978,0.0,5540.727630697051,45.79113744377728,52907.299999999996,0.48780487606583384,1.0,0.6287370133910457,114.2,5.118593556828063,108.0,120.0,1578.0,149.65794332410164,1418.0,1765.0,35.9,6.991780889015343,27.5,44.1,312.65999999999997,0.05477225575333482,312.6,312.7,0.31247574475960416,Good,0,0.9695352464575933,-0.1360187668134094,1.1005412504464498,4.296686682278815,2702.793955206716,0.1924036828799113,0,4361
4948,L52127,L,303.7,312.7,1395,53.9,123,0,0,0,0,0,0,0,9.0,1.0296345043475978,0.0,7874.340231233244,63.50274380026809,75190.5,0.4999999979674797,1.0,0.6487212673490688,117.2,4.969909455915848,110.0,123.0,1536.6,168.76996178230297,1395.0,1765.0,39.839999999999996,10.476545232088668,27.5,53.9,312.68,0.044721359553376354,312.6,312.7,0.36013473772220905,Good,0,1.1269320313884748,-0.20107401703054562,1.2272462546326217,7.305722781540319,3937.170099611865,0.3151443005593467,0,4362
4949,M19808,M,303.8,312.7,1500,41.7,125,0,0,0,0,0,0,0,8.899999999999977,1.0292955858153534,0.0,6550.5613270777485,51.98858196093451,62550.00000000001,0.5081300792352436,1.0,0.6621801419788724,120.2,3.9623225512320097,115.0,125.0,1549.4,161.5032507412777,1395.0,1765.0,39.779999999999994,10.461930988111126,27.5,53.9,312.7,5.451551402554675e-07,312.7,312.7,0.30217158405343253,Good,0,1.049268192207227,-0.18877991337064315,1.1716095619866262,5.589307144739336,3328.5372461633388,0.21996946844848292,0,4363
4950,M19809,M,303.8,312.7,1555,33.4,128,0,0,0,0,0,0,0,8.899999999999977,1.0292955858153534,0.0,5439.112768096515,42.16366486896523,51937.0,0.5203252011368894,1.0,0.6825747359545626,122.8,3.9623225512320097,118.0,128.0,1507.4,110.7488148920792,1395.0,1669.0,40.959999999999994,8.954775262394904,31.7,53.9,312.7,5.451551402554675e-07,312.7,312.7,0.3329568258190463,Good,0,0.8045101976866197,0.011974421820154846,0.8506888849507367,4.4768071614938565,2830.107445066042,0.20125480260138873,0,4364
4952,L52131,L,303.8,312.7,1596,36.6,134,0,0,0,0,0,0,0,8.899999999999977,1.0292955858153534,0.0,6117.376005361931,45.3138963360143,58413.600000000006,0.5447154449401811,1.0,0.7241177061505364,126.0,5.338539126015819,120.0,134.0,1543.0,103.17703232793633,1395.0,1669.0,39.46,8.925413155703206,31.7,53.9,312.7,5.451551402554675e-07,312.7,312.7,0.3108643156003487,Good,0,0.8034506115787701,0.018297903200600096,0.8495886883970295,4.905722817684884,3332.229192627112,0.21133251151882265,0,4365
4953,M19812,M,303.8,312.7,1374,53.6,136,0,0,0,0,0,0,0,8.899999999999977,1.0292955858153534,0.0,7712.634048257373,56.29659889238959,73646.40000000001,0.552845526207945,1.0,0.7381920585069024,129.2,5.630275304103856,123.0,136.0,1484.0,97.29080120956975,1374.0,1596.0,43.84,9.51908609058661,33.4,53.9,312.7,5.451551402554675e-07,312.7,312.7,0.369886436705792,Good,0,0.9320322005990012,-0.005474001041280152,0.9705847957628826,7.184337241199722,4263.89522885816,0.31703075796754193,0,4366
